count	time	from	to	dataset	dpt	mlt
52	1990.33285	ZM	ZA	locrisk574.3	TempEst	RAxML-NG
53	1946.1310899999999	ZM	BW	locrisk574.3	TempEst	RAxML-NG
54	1933.0980199999999	TZ	SN	locrisk574.3	TempEst	RAxML-NG
55	1937.28484	SN	SE	locrisk574.3	TempEst	RAxML-NG
56	1999.5	SE	IL	locrisk574.3	TempEst	RAxML-NG
57	2008.5	SE	ET	locrisk574.3	TempEst	RAxML-NG
58	2008.49999	SE	ET	locrisk574.3	TempEst	RAxML-NG
59	2006.0287599999999	SN	TZ	locrisk574.3	TempEst	RAxML-NG
60	2004.49999	SN	KE	locrisk574.3	TempEst	RAxML-NG
61	1979.77	SN	ZM	locrisk574.3	TempEst	RAxML-NG
62	1942.59518	SN	MW	locrisk574.3	TempEst	RAxML-NG
63	2000.49999	MW	ZA	locrisk574.3	TempEst	RAxML-NG
64	2002.49999	SN	ZM	locrisk574.3	TempEst	RAxML-NG
65	1993.4313999999999	SN	ZA	locrisk574.3	TempEst	RAxML-NG
66	1942.66454	SN	ET	locrisk574.3	TempEst	RAxML-NG
67	1999.5	ET	IL	locrisk574.3	TempEst	RAxML-NG
68	2002.5	ET	YE	locrisk574.3	TempEst	RAxML-NG
69	2008.13561	ET	SE	locrisk574.3	TempEst	RAxML-NG
70	1946.4448600000001	ET	SE	locrisk574.3	TempEst	RAxML-NG
71	2008.5	SE	ET	locrisk574.3	TempEst	RAxML-NG
72	1936.3185799999999	TZ	MW	locrisk574.3	TempEst	RAxML-NG
73	2000.49999	TZ	BW	locrisk574.3	TempEst	RAxML-NG
74	2003.58492	TZ	ZA	locrisk574.3	TempEst	RAxML-NG
75	1976.3913600000001	TZ	MW	locrisk574.3	TempEst	RAxML-NG
76	1982.17434	TZ	ZM	locrisk574.3	TempEst	RAxML-NG
77	2008.4205299999999	TZ	ZA	locrisk574.3	TempEst	RAxML-NG
78	2008.7704899999999	TZ	MW	locrisk574.3	TempEst	RAxML-NG
79	1999.5	TZ	BW	locrisk574.3	TempEst	RAxML-NG
80	1958.5560599999999	TZ	ZM	locrisk574.3	TempEst	RAxML-NG
81	1939.7609499999999	TZ	ZA	locrisk574.3	TempEst	RAxML-NG
82	1944.17038	TZ	ZA	locrisk574.3	TempEst	RAxML-NG
83	1983.49306	TZ	ZM	locrisk574.3	TempEst	RAxML-NG
84	2002.5	TZ	ZM	locrisk574.3	TempEst	RAxML-NG
85	1940.6844599999999	TZ	BW	locrisk574.3	TempEst	RAxML-NG
86	2001.5	BW	DK	locrisk574.3	TempEst	RAxML-NG
87	2000.5	BW	ZA	locrisk574.3	TempEst	RAxML-NG
88	2007.49999	BW	MW	locrisk574.3	TempEst	RAxML-NG
89	2005.5684899999999	BW	ZA	locrisk574.3	TempEst	RAxML-NG
90	1955.7540899999999	BW	ZA	locrisk574.3	TempEst	RAxML-NG
91	1989.49999	TZ	ZM	locrisk574.3	TempEst	RAxML-NG
92	2006.70273	TZ	ZM	locrisk574.3	TempEst	RAxML-NG
93	1999.49999	TZ	ZA	locrisk574.3	TempEst	RAxML-NG
94	1996.5	TZ	ZM	locrisk574.3	TempEst	RAxML-NG
95	1955.56537	TZ	ZA	locrisk574.3	TempEst	RAxML-NG
96	2009.5	TZ	MW	locrisk574.3	TempEst	RAxML-NG
97	1937.4703400000001	TZ	ZA	locrisk574.3	TempEst	RAxML-NG
98	2011.49999	ZA	ZM	locrisk574.3	TempEst	RAxML-NG
99	2014.49999	ZA	US	locrisk574.3	TempEst	RAxML-NG
100	1983.51079	ZA	ZM	locrisk574.3	TempEst	RAxML-NG
101	2005.0273199999999	ZA	TZ	locrisk574.3	TempEst	RAxML-NG
102	1996.49999	ZA	BW	locrisk574.3	TempEst	RAxML-NG
103	2009.49999	ZA	MW	locrisk574.3	TempEst	RAxML-NG
104	2010.6342299999999	ZA	NG	locrisk574.3	TempEst	RAxML-NG
105	1975.5920599999999	ZA	MW	locrisk574.3	TempEst	RAxML-NG
106	1996.4999800000001	ZA	BW	locrisk574.3	TempEst	RAxML-NG
107	1996.4999800000001	ZA	BW	locrisk574.3	TempEst	RAxML-NG
108	1982.40581	ZA	ZM	locrisk574.3	TempEst	RAxML-NG
109	2009.4999800000001	ZA	MW	locrisk574.3	TempEst	RAxML-NG
110	1946.93119	ZA	IN	locrisk574.3	TempEst	RAxML-NG
111	2014.4999800000001	IN	PK	locrisk574.3	TempEst	RAxML-NG
112	2014.4999800000001	IN	SE	locrisk574.3	TempEst	RAxML-NG
113	2015.7657300000001	IN	BE	locrisk574.3	TempEst	RAxML-NG
114	2012.4999800000001	IN	SE	locrisk574.3	TempEst	RAxML-NG
115	1965.95778	IN	NP	locrisk574.3	TempEst	RAxML-NG
116	1993.4999800000001	NP	IN	locrisk574.3	TempEst	RAxML-NG
