dataset	dpt	mlt	trait	location	Export	Import	SSS
locrisk574.2	TreeTime	RAxML-NG	risk5	PI	2	2	0
locrisk574.2	TreeTime	RAxML-NG	risk5	SH	224	7	0.9393939393939394
locrisk574.2	TreeTime	RAxML-NG	risk5	SM	1	4	-0.6
locrisk574.2	TreeTime	RAxML-NG	risk6	MB	0	8	-1
locrisk574.2	TreeTime	RAxML-NG	risk6	NR	8	196	-0.9215686274509803
locrisk574.2	TreeTime	RAxML-NG	risk6	OT	2	22	-0.8333333333333334
locrisk574.2	TreeTime	RAxML-NG	risk6	PI	2	2	0
locrisk574.2	TreeTime	RAxML-NG	risk6	SH	226	7	0.9399141630901288
locrisk574.2	TreeTime	RAxML-NG	risk6	SM	1	4	-0.6
locrisk574.2	treedater	FastTree	continent	Africa	22	18	0.1
locrisk574.2	treedater	FastTree	continent	Americas	1	3	-0.5
locrisk574.2	treedater	FastTree	continent	Asia	3	10	-0.5384615384615384
locrisk574.2	treedater	FastTree	continent	Europe	26	21	0.10638297872340426
locrisk574.2	treedater	FastTree	country	AR	0	1	-1
locrisk574.2	treedater	FastTree	country	BE	0	2	-1
locrisk574.2	treedater	FastTree	country	BG	0	1	-1
locrisk574.2	treedater	FastTree	country	BR	3	1	0.5
locrisk574.2	treedater	FastTree	country	BW	87	5	0.8913043478260869
locrisk574.2	treedater	FastTree	country	CN	0	2	-1
locrisk574.2	treedater	FastTree	country	DE	0	1	-1
locrisk574.2	treedater	FastTree	country	DK	0	1	-1
locrisk574.2	treedater	FastTree	country	ES	2	5	-0.42857142857142855
locrisk574.2	treedater	FastTree	country	ET	1	11	-0.8333333333333334
locrisk574.2	treedater	FastTree	country	GE	0	1	-1
locrisk574.2	treedater	FastTree	country	IL	0	5	-1
locrisk574.2	treedater	FastTree	country	IN	8	3	0.45454545454545453
locrisk574.2	treedater	FastTree	country	KE	0	5	-1
locrisk574.2	treedater	FastTree	country	MM	0	1	-1
locrisk574.2	treedater	FastTree	country	MW	9	15	-0.25
locrisk574.2	treedater	FastTree	country	NG	0	2	-1
locrisk574.2	treedater	FastTree	country	NP	1	1	0
locrisk574.2	treedater	FastTree	country	PK	0	1	-1
locrisk574.2	treedater	FastTree	country	SE	25	11	0.3888888888888889
locrisk574.2	treedater	FastTree	country	SN	0	1	-1
locrisk574.2	treedater	FastTree	country	SO	1	1	0
locrisk574.2	treedater	FastTree	country	TH	0	1	-1
locrisk574.2	treedater	FastTree	country	TZ	3	22	-0.76
locrisk574.2	treedater	FastTree	country	US	0	2	-1
locrisk574.2	treedater	FastTree	country	UY	0	1	-1
locrisk574.2	treedater	FastTree	country	YE	0	1	-1
locrisk574.2	treedater	FastTree	country	ZA	19	35	-0.2962962962962963
locrisk574.2	treedater	FastTree	country	ZM	6	26	-0.625
locrisk574.2	treedater	FastTree	region	Eastern Africa	59	21	0.475
locrisk574.2	treedater	FastTree	region	Eastern Asia	0	2	-1
locrisk574.2	treedater	FastTree	region	Eastern Europe	0	1	-1
locrisk574.2	treedater	FastTree	region	Northern America	0	2	-1
locrisk574.2	treedater	FastTree	region	Northern Europe	18	14	0.125
locrisk574.2	treedater	FastTree	region	South	0	2	-1
locrisk574.2	treedater	FastTree	region	South America	1	1	0
locrisk574.2	treedater	FastTree	region	Southern Africa	16	39	-0.41818181818181815
locrisk574.2	treedater	FastTree	region	Southern Asia	6	2	0.5
locrisk574.2	treedater	FastTree	region	Southern Europe	2	5	-0.42857142857142855
locrisk574.2	treedater	FastTree	region	Western Africa	0	3	-1
locrisk574.2	treedater	FastTree	region	Western Asia	0	7	-1
locrisk574.2	treedater	FastTree	region	Western Europe	0	3	-1
locrisk574.2	treedater	FastTree	risk4	OT	3	230	-0.9742489270386266
locrisk574.2	treedater	FastTree	risk4	PI	7	2	0.5555555555555556
locrisk574.2	treedater	FastTree	risk4	SH	231	6	0.9493670886075949
locrisk574.2	treedater	FastTree	risk4	SM	1	4	-0.6
locrisk574.2	treedater	FastTree	risk5	MB	0	9	-1
locrisk574.2	treedater	FastTree	risk5	OT	3	222	-0.9733333333333334
locrisk574.2	treedater	FastTree	risk5	PI	3	3	0
locrisk574.2	treedater	FastTree	risk5	SH	235	4	0.9665271966527197
locrisk574.2	treedater	FastTree	risk5	SM	1	4	-0.6
locrisk574.2	treedater	FastTree	risk6	MB	0	9	-1
locrisk574.2	treedater	FastTree	risk6	NR	6	202	-0.9423076923076923
locrisk574.2	treedater	FastTree	risk6	OT	1	21	-0.9090909090909091
locrisk574.2	treedater	FastTree	risk6	PI	3	3	0
locrisk574.2	treedater	FastTree	risk6	SH	232	4	0.9661016949152542
locrisk574.2	treedater	FastTree	risk6	SM	1	4	-0.6
locrisk574.2	treedater	IQ-TREE	continent	Africa	27	11	0.42105263157894735
locrisk574.2	treedater	IQ-TREE	continent	Americas	1	3	-0.5
locrisk574.2	treedater	IQ-TREE	continent	Asia	3	11	-0.5714285714285714
locrisk574.2	treedater	IQ-TREE	continent	Europe	18	24	-0.14285714285714285
locrisk574.2	treedater	IQ-TREE	country	AR	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	BE	0	2	-1
locrisk574.2	treedater	IQ-TREE	country	BG	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	BR	3	1	0.5
locrisk574.2	treedater	IQ-TREE	country	BW	68	10	0.7435897435897436
locrisk574.2	treedater	IQ-TREE	country	CN	2	1	0.3333333333333333
locrisk574.2	treedater	IQ-TREE	country	DE	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	DK	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	ES	1	5	-0.6666666666666666
locrisk574.2	treedater	IQ-TREE	country	ET	6	7	-0.07692307692307693
locrisk574.2	treedater	IQ-TREE	country	GE	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	IL	0	5	-1
locrisk574.2	treedater	IQ-TREE	country	IN	4	3	0.14285714285714285
locrisk574.2	treedater	IQ-TREE	country	KE	5	5	0
locrisk574.2	treedater	IQ-TREE	country	MM	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	MW	2	18	-0.8
locrisk574.2	treedater	IQ-TREE	country	NG	0	2	-1
locrisk574.2	treedater	IQ-TREE	country	NP	1	1	0
locrisk574.2	treedater	IQ-TREE	country	PK	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	SE	11	16	-0.18518518518518517
locrisk574.2	treedater	IQ-TREE	country	SN	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	SO	1	1	0
locrisk574.2	treedater	IQ-TREE	country	TH	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	TZ	2	24	-0.8461538461538461
locrisk574.2	treedater	IQ-TREE	country	US	0	2	-1
locrisk574.2	treedater	IQ-TREE	country	UY	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	YE	0	1	-1
locrisk574.2	treedater	IQ-TREE	country	ZA	20	39	-0.3220338983050847
locrisk574.2	treedater	IQ-TREE	country	ZM	42	15	0.47368421052631576
locrisk574.2	treedater	IQ-TREE	region	Eastern Africa	66	18	0.5714285714285714
locrisk574.2	treedater	IQ-TREE	region	Eastern Asia	2	1	0.3333333333333333
locrisk574.2	treedater	IQ-TREE	region	Eastern Europe	0	1	-1
locrisk574.2	treedater	IQ-TREE	region	Northern America	0	2	-1
locrisk574.2	treedater	IQ-TREE	region	Northern Europe	16	15	0.03225806451612903
locrisk574.2	treedater	IQ-TREE	region	South	0	2	-1
locrisk574.2	treedater	IQ-TREE	region	South America	1	1	0
locrisk574.2	treedater	IQ-TREE	region	Southern Africa	17	45	-0.45161290322580644
locrisk574.2	treedater	IQ-TREE	region	Southern Asia	3	3	0
locrisk574.2	treedater	IQ-TREE	region	Southern Europe	1	5	-0.6666666666666666
locrisk574.2	treedater	IQ-TREE	region	Western Africa	0	3	-1
locrisk574.2	treedater	IQ-TREE	region	Western Asia	0	7	-1
locrisk574.2	treedater	IQ-TREE	region	Western Europe	0	3	-1
locrisk574.2	treedater	IQ-TREE	risk4	OT	1	249	-0.992
locrisk574.2	treedater	IQ-TREE	risk4	PI	4	2	0.3333333333333333
locrisk574.2	treedater	IQ-TREE	risk4	SH	251	2	0.9841897233201581
locrisk574.2	treedater	IQ-TREE	risk4	SM	1	4	-0.6
locrisk574.2	treedater	IQ-TREE	risk5	MB	0	8	-1
locrisk574.2	treedater	IQ-TREE	risk5	OT	1	238	-0.9916317991631799
locrisk574.2	treedater	IQ-TREE	risk5	PI	4	2	0.3333333333333333
locrisk574.2	treedater	IQ-TREE	risk5	SH	248	2	0.984
locrisk574.2	treedater	IQ-TREE	risk5	SM	1	4	-0.6
locrisk574.2	treedater	IQ-TREE	risk6	MB	0	8	-1
locrisk574.2	treedater	IQ-TREE	risk6	NR	3	221	-0.9732142857142857
locrisk574.2	treedater	IQ-TREE	risk6	OT	4	20	-0.6666666666666666
locrisk574.2	treedater	IQ-TREE	risk6	PI	4	2	0.3333333333333333
locrisk574.2	treedater	IQ-TREE	risk6	SH	245	2	0.9838056680161943
locrisk574.2	treedater	IQ-TREE	risk6	SM	1	4	-0.6
locrisk574.2	treedater	PhyML	continent	Africa	23	15	0.21052631578947367
locrisk574.2	treedater	PhyML	continent	Americas	1	3	-0.5
locrisk574.2	treedater	PhyML	continent	Asia	3	10	-0.5384615384615384
locrisk574.2	treedater	PhyML	continent	Europe	23	22	0.022222222222222223
locrisk574.2	treedater	PhyML	country	AR	0	1	-1
locrisk574.2	treedater	PhyML	country	BE	0	2	-1
locrisk574.2	treedater	PhyML	country	BG	0	1	-1
locrisk574.2	treedater	PhyML	country	BR	3	1	0.5
locrisk574.2	treedater	PhyML	country	BW	50	12	0.6129032258064516
locrisk574.2	treedater	PhyML	country	CN	1	2	-0.3333333333333333
locrisk574.2	treedater	PhyML	country	DE	0	1	-1
locrisk574.2	treedater	PhyML	country	DK	0	1	-1
locrisk574.2	treedater	PhyML	country	ES	1	5	-0.6666666666666666
locrisk574.2	treedater	PhyML	country	ET	6	7	-0.07692307692307693
locrisk574.2	treedater	PhyML	country	GE	0	1	-1
locrisk574.2	treedater	PhyML	country	IL	0	5	-1
locrisk574.2	treedater	PhyML	country	IN	7	3	0.4
locrisk574.2	treedater	PhyML	country	KE	0	5	-1
locrisk574.2	treedater	PhyML	country	MM	0	1	-1
locrisk574.2	treedater	PhyML	country	MW	0	20	-1
locrisk574.2	treedater	PhyML	country	NG	0	2	-1
locrisk574.2	treedater	PhyML	country	NP	1	1	0
locrisk574.2	treedater	PhyML	country	PK	0	1	-1
locrisk574.2	treedater	PhyML	country	SE	16	14	0.06666666666666667
locrisk574.2	treedater	PhyML	country	SN	0	1	-1
locrisk574.2	treedater	PhyML	country	SO	1	1	0
locrisk574.2	treedater	PhyML	country	TH	0	1	-1
locrisk574.2	treedater	PhyML	country	TZ	1	24	-0.92
locrisk574.2	treedater	PhyML	country	US	0	2	-1
locrisk574.2	treedater	PhyML	country	UY	0	1	-1
locrisk574.2	treedater	PhyML	country	YE	0	1	-1
locrisk574.2	treedater	PhyML	country	ZA	21	37	-0.27586206896551724
locrisk574.2	treedater	PhyML	country	ZM	57	11	0.6764705882352942
locrisk574.2	treedater	PhyML	region	Eastern Africa	65	16	0.6049382716049383
locrisk574.2	treedater	PhyML	region	Eastern Asia	3	1	0.5
locrisk574.2	treedater	PhyML	region	Eastern Europe	0	1	-1
locrisk574.2	treedater	PhyML	region	Northern America	0	2	-1
locrisk574.2	treedater	PhyML	region	Northern Europe	20	14	0.17647058823529413
locrisk574.2	treedater	PhyML	region	South	0	2	-1
locrisk574.2	treedater	PhyML	region	South America	1	1	0
locrisk574.2	treedater	PhyML	region	Southern Africa	9	45	-0.6666666666666666
locrisk574.2	treedater	PhyML	region	Southern Asia	3	3	0
locrisk574.2	treedater	PhyML	region	Southern Europe	2	5	-0.42857142857142855
locrisk574.2	treedater	PhyML	region	Western Africa	0	3	-1
locrisk574.2	treedater	PhyML	region	Western Asia	0	7	-1
locrisk574.2	treedater	PhyML	region	Western Europe	0	3	-1
locrisk574.2	treedater	PhyML	risk4	OT	1	249	-0.992
locrisk574.2	treedater	PhyML	risk4	PI	5	2	0.42857142857142855
locrisk574.2	treedater	PhyML	risk4	SH	250	2	0.9841269841269841
locrisk574.2	treedater	PhyML	risk4	SM	1	4	-0.6
locrisk574.2	treedater	PhyML	risk5	MB	0	9	-1
locrisk574.2	treedater	PhyML	risk5	OT	4	231	-0.9659574468085106
locrisk574.2	treedater	PhyML	risk5	PI	5	2	0.42857142857142855
locrisk574.2	treedater	PhyML	risk5	SH	241	5	0.959349593495935
locrisk574.2	treedater	PhyML	risk5	SM	1	4	-0.6
locrisk574.2	treedater	PhyML	risk6	MB	0	9	-1
locrisk574.2	treedater	PhyML	risk6	NR	7	209	-0.9351851851851852
locrisk574.2	treedater	PhyML	risk6	OT	1	22	-0.9130434782608695
locrisk574.2	treedater	PhyML	risk6	PI	5	2	0.42857142857142855
locrisk574.2	treedater	PhyML	risk6	SH	237	5	0.9586776859504132
locrisk574.2	treedater	PhyML	risk6	SM	1	4	-0.6
locrisk574.2	treedater	RAxML-NG	continent	Africa	22	18	0.1
locrisk574.2	treedater	RAxML-NG	continent	Americas	1	3	-0.5
locrisk574.2	treedater	RAxML-NG	continent	Asia	3	10	-0.5384615384615384
locrisk574.2	treedater	RAxML-NG	continent	Europe	26	21	0.10638297872340426
locrisk574.2	treedater	RAxML-NG	country	AR	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	BE	0	2	-1
locrisk574.2	treedater	RAxML-NG	country	BG	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	BR	3	1	0.5
locrisk574.2	treedater	RAxML-NG	country	BW	17	18	-0.02857142857142857
locrisk574.2	treedater	RAxML-NG	country	CN	0	2	-1
locrisk574.2	treedater	RAxML-NG	country	DE	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	DK	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	ES	1	5	-0.6666666666666666
locrisk574.2	treedater	RAxML-NG	country	ET	1	10	-0.8181818181818182
locrisk574.2	treedater	RAxML-NG	country	GE	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	IL	0	5	-1
locrisk574.2	treedater	RAxML-NG	country	IN	8	3	0.45454545454545453
locrisk574.2	treedater	RAxML-NG	country	KE	0	5	-1
locrisk574.2	treedater	RAxML-NG	country	MM	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	MW	2	16	-0.7777777777777778
locrisk574.2	treedater	RAxML-NG	country	NG	0	2	-1
locrisk574.2	treedater	RAxML-NG	country	NP	1	1	0
locrisk574.2	treedater	RAxML-NG	country	PK	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	SE	22	11	0.3333333333333333
locrisk574.2	treedater	RAxML-NG	country	SN	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	SO	1	1	0
locrisk574.2	treedater	RAxML-NG	country	TH	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	TZ	1	24	-0.92
locrisk574.2	treedater	RAxML-NG	country	US	0	2	-1
locrisk574.2	treedater	RAxML-NG	country	UY	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	YE	0	1	-1
locrisk574.2	treedater	RAxML-NG	country	ZA	37	26	0.1746031746031746
locrisk574.2	treedater	RAxML-NG	country	ZM	59	8	0.7611940298507462
locrisk574.2	treedater	RAxML-NG	region	Eastern Africa	35	38	-0.0410958904109589
locrisk574.2	treedater	RAxML-NG	region	Eastern Asia	0	2	-1
locrisk574.2	treedater	RAxML-NG	region	Eastern Europe	0	1	-1
locrisk574.2	treedater	RAxML-NG	region	Northern America	0	2	-1
locrisk574.2	treedater	RAxML-NG	region	Northern Europe	17	14	0.0967741935483871
locrisk574.2	treedater	RAxML-NG	region	South	0	2	-1
locrisk574.2	treedater	RAxML-NG	region	South America	1	1	0
locrisk574.2	treedater	RAxML-NG	region	Southern Africa	42	22	0.3125
locrisk574.2	treedater	RAxML-NG	region	Southern Asia	6	2	0.5
locrisk574.2	treedater	RAxML-NG	region	Southern Europe	1	5	-0.6666666666666666
locrisk574.2	treedater	RAxML-NG	region	Western Africa	0	3	-1
locrisk574.2	treedater	RAxML-NG	region	Western Asia	0	7	-1
locrisk574.2	treedater	RAxML-NG	region	Western Europe	0	3	-1
locrisk574.2	treedater	RAxML-NG	risk4	OT	1	243	-0.9918032786885246
locrisk574.2	treedater	RAxML-NG	risk4	PI	2	2	0
locrisk574.2	treedater	RAxML-NG	risk4	SH	247	2	0.9839357429718876
locrisk574.2	treedater	RAxML-NG	risk4	SM	1	4	-0.6
locrisk574.2	treedater	RAxML-NG	risk5	MB	0	8	-1
locrisk574.2	treedater	RAxML-NG	risk5	OT	1	227	-0.9912280701754386
locrisk574.2	treedater	RAxML-NG	risk5	PI	2	2	0
locrisk574.2	treedater	RAxML-NG	risk5	SH	239	2	0.983402489626556
locrisk574.2	treedater	RAxML-NG	risk5	SM	1	4	-0.6
locrisk574.2	treedater	RAxML-NG	risk6	MB	0	9	-1
locrisk574.2	treedater	RAxML-NG	risk6	NR	4	214	-0.963302752293578
locrisk574.2	treedater	RAxML-NG	risk6	OT	1	22	-0.9130434782608695
locrisk574.2	treedater	RAxML-NG	risk6	PI	2	2	0
locrisk574.2	treedater	RAxML-NG	risk6	SH	245	2	0.9838056680161943
locrisk574.2	treedater	RAxML-NG	risk6	SM	1	4	-0.6
locrisk574.3	LSD	FastTree	continent	Africa	21	18	0.07692307692307693
locrisk574.3	LSD	FastTree	continent	Americas	1	3	-0.5
locrisk574.3	LSD	FastTree	continent	Asia	3	10	-0.5384615384615384
locrisk574.3	LSD	FastTree	continent	Europe	26	20	0.13043478260869565
locrisk574.3	LSD	FastTree	country	AR	0	1	-1
locrisk574.3	LSD	FastTree	country	BE	0	2	-1
locrisk574.3	LSD	FastTree	country	BG	0	1	-1
locrisk574.3	LSD	FastTree	country	BR	3	1	0.5
locrisk574.3	LSD	FastTree	country	BW	103	1	0.9807692307692307
locrisk574.3	LSD	FastTree	country	CN	0	2	-1
locrisk574.3	LSD	FastTree	country	DE	0	1	-1
locrisk574.3	LSD	FastTree	country	DK	0	1	-1
locrisk574.3	LSD	FastTree	country	ES	1	5	-0.6666666666666666
locrisk574.3	LSD	FastTree	country	ET	1	11	-0.8333333333333334
locrisk574.3	LSD	FastTree	country	GE	0	1	-1
locrisk574.3	LSD	FastTree	country	IL	0	5	-1
locrisk574.3	LSD	FastTree	country	IN	8	3	0.45454545454545453
locrisk574.3	LSD	FastTree	country	KE	0	5	-1
locrisk574.3	LSD	FastTree	country	MM	0	1	-1
locrisk574.3	LSD	FastTree	country	MW	0	19	-1
locrisk574.3	LSD	FastTree	country	NG	0	2	-1
locrisk574.3	LSD	FastTree	country	NP	1	1	0
locrisk574.3	LSD	FastTree	country	PK	0	1	-1
locrisk574.3	LSD	FastTree	country	SE	23	11	0.35294117647058826
locrisk574.3	LSD	FastTree	country	SN	2	1	0.3333333333333333
locrisk574.3	LSD	FastTree	country	SO	1	1	0
locrisk574.3	LSD	FastTree	country	TH	0	1	-1
locrisk574.3	LSD	FastTree	country	TZ	2	23	-0.84
locrisk574.3	LSD	FastTree	country	US	0	2	-1
locrisk574.3	LSD	FastTree	country	UY	0	1	-1
locrisk574.3	LSD	FastTree	country	YE	0	1	-1
locrisk574.3	LSD	FastTree	country	ZA	16	34	-0.36
locrisk574.3	LSD	FastTree	country	ZM	4	26	-0.7333333333333333
locrisk574.3	LSD	FastTree	region	Eastern Africa	40	32	0.1111111111111111
locrisk574.3	LSD	FastTree	region	Eastern Asia	0	2	-1
locrisk574.3	LSD	FastTree	region	Eastern Europe	0	1	-1
locrisk574.3	LSD	FastTree	region	Northern America	0	2	-1
locrisk574.3	LSD	FastTree	region	Northern Europe	18	14	0.125
locrisk574.3	LSD	FastTree	region	South	0	2	-1
locrisk574.3	LSD	FastTree	region	South America	1	1	0
locrisk574.3	LSD	FastTree	region	Southern Africa	31	24	0.12727272727272726
locrisk574.3	LSD	FastTree	region	Southern Asia	6	2	0.5
locrisk574.3	LSD	FastTree	region	Southern Europe	1	4	-0.6
locrisk574.3	LSD	FastTree	region	Western Africa	0	3	-1
locrisk574.3	LSD	FastTree	region	Western Asia	0	7	-1
locrisk574.3	LSD	FastTree	region	Western Europe	0	3	-1
locrisk574.3	LSD	FastTree	risk4	OT	3	217	-0.9727272727272728
locrisk574.3	LSD	FastTree	risk4	PI	5	2	0.42857142857142855
locrisk574.3	LSD	FastTree	risk4	SH	219	5	0.9553571428571429
locrisk574.3	LSD	FastTree	risk4	SM	1	4	-0.6
locrisk574.3	LSD	FastTree	risk5	MB	0	9	-1
locrisk574.3	LSD	FastTree	risk5	OT	4	207	-0.9620853080568721
locrisk574.3	LSD	FastTree	risk5	PI	5	2	0.42857142857142855
locrisk574.3	LSD	FastTree	risk5	SH	218	6	0.9464285714285714
locrisk574.3	LSD	FastTree	risk5	SM	1	4	-0.6
locrisk574.3	LSD	FastTree	risk6	MB	0	9	-1
locrisk574.3	LSD	FastTree	risk6	NR	6	196	-0.9405940594059405
locrisk574.3	LSD	FastTree	risk6	OT	1	22	-0.9130434782608695
locrisk574.3	LSD	FastTree	risk6	PI	5	2	0.42857142857142855
locrisk574.3	LSD	FastTree	risk6	SH	225	5	0.9565217391304348
locrisk574.3	LSD	FastTree	risk6	SM	1	4	-0.6
locrisk574.3	LSD	IQ-TREE	continent	Africa	26	12	0.3684210526315789
locrisk574.3	LSD	IQ-TREE	continent	Americas	1	3	-0.5
locrisk574.3	LSD	IQ-TREE	continent	Asia	3	10	-0.5384615384615384
locrisk574.3	LSD	IQ-TREE	continent	Europe	19	24	-0.11627906976744186
locrisk574.3	LSD	IQ-TREE	country	AR	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	BE	0	2	-1
locrisk574.3	LSD	IQ-TREE	country	BG	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	BR	3	1	0.5
locrisk574.3	LSD	IQ-TREE	country	BW	47	11	0.6206896551724138
locrisk574.3	LSD	IQ-TREE	country	CN	1	1	0
locrisk574.3	LSD	IQ-TREE	country	DE	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	DK	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	ES	1	5	-0.6666666666666666
locrisk574.3	LSD	IQ-TREE	country	ET	1	11	-0.8333333333333334
locrisk574.3	LSD	IQ-TREE	country	GE	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	IL	0	5	-1
locrisk574.3	LSD	IQ-TREE	country	IN	6	3	0.3333333333333333
locrisk574.3	LSD	IQ-TREE	country	KE	0	5	-1
locrisk574.3	LSD	IQ-TREE	country	MM	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	MW	5	18	-0.5652173913043478
locrisk574.3	LSD	IQ-TREE	country	NG	0	2	-1
locrisk574.3	LSD	IQ-TREE	country	NP	1	1	0
locrisk574.3	LSD	IQ-TREE	country	PK	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	SE	23	13	0.2777777777777778
locrisk574.3	LSD	IQ-TREE	country	SN	3	1	0.5
locrisk574.3	LSD	IQ-TREE	country	SO	1	1	0
locrisk574.3	LSD	IQ-TREE	country	TH	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	TZ	1	25	-0.9230769230769231
locrisk574.3	LSD	IQ-TREE	country	US	0	2	-1
locrisk574.3	LSD	IQ-TREE	country	UY	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	YE	0	1	-1
locrisk574.3	LSD	IQ-TREE	country	ZA	21	34	-0.23636363636363636
locrisk574.3	LSD	IQ-TREE	country	ZM	50	13	0.5873015873015873
locrisk574.3	LSD	IQ-TREE	region	Eastern Africa	35	44	-0.11392405063291139
locrisk574.3	LSD	IQ-TREE	region	Eastern Asia	1	1	0
locrisk574.3	LSD	IQ-TREE	region	Eastern Europe	0	1	-1
locrisk574.3	LSD	IQ-TREE	region	Northern America	0	2	-1
locrisk574.3	LSD	IQ-TREE	region	Northern Europe	17	15	0.0625
locrisk574.3	LSD	IQ-TREE	region	South	0	2	-1
locrisk574.3	LSD	IQ-TREE	region	South America	1	1	0
locrisk574.3	LSD	IQ-TREE	region	Southern Africa	49	22	0.38028169014084506
locrisk574.3	LSD	IQ-TREE	region	Southern Asia	4	2	0.3333333333333333
locrisk574.3	LSD	IQ-TREE	region	Southern Europe	1	5	-0.6666666666666666
locrisk574.3	LSD	IQ-TREE	region	Western Africa	0	3	-1
locrisk574.3	LSD	IQ-TREE	region	Western Asia	0	7	-1
locrisk574.3	LSD	IQ-TREE	region	Western Europe	0	3	-1
locrisk574.3	LSD	IQ-TREE	risk4	OT	1	245	-0.991869918699187
locrisk574.3	LSD	IQ-TREE	risk4	PI	3	2	0.2
locrisk574.3	LSD	IQ-TREE	risk4	SH	248	2	0.984
locrisk574.3	LSD	IQ-TREE	risk4	SM	1	4	-0.6
locrisk574.3	LSD	IQ-TREE	risk5	MB	0	9	-1
locrisk574.3	LSD	IQ-TREE	risk5	OT	1	235	-0.9915254237288136
locrisk574.3	LSD	IQ-TREE	risk5	PI	3	2	0.2
locrisk574.3	LSD	IQ-TREE	risk5	SH	247	2	0.9839357429718876
locrisk574.3	LSD	IQ-TREE	risk5	SM	1	4	-0.6
locrisk574.3	LSD	IQ-TREE	risk6	MB	0	9	-1
locrisk574.3	LSD	IQ-TREE	risk6	NR	4	215	-0.9634703196347032
locrisk574.3	LSD	IQ-TREE	risk6	OT	1	23	-0.9166666666666666
locrisk574.3	LSD	IQ-TREE	risk6	PI	3	2	0.2
locrisk574.3	LSD	IQ-TREE	risk6	SH	246	2	0.9838709677419355
locrisk574.3	LSD	IQ-TREE	risk6	SM	1	4	-0.6
locrisk574.3	LSD	PhyML	continent	Africa	22	18	0.1
locrisk574.3	LSD	PhyML	continent	Americas	1	3	-0.5
locrisk574.3	LSD	PhyML	continent	Asia	3	10	-0.5384615384615384
locrisk574.3	LSD	PhyML	continent	Europe	26	21	0.10638297872340426
locrisk574.3	LSD	PhyML	country	AR	0	1	-1
locrisk574.3	LSD	PhyML	country	BE	0	2	-1
locrisk574.3	LSD	PhyML	country	BG	0	1	-1
locrisk574.3	LSD	PhyML	country	BR	3	1	0.5
locrisk574.3	LSD	PhyML	country	BW	112	2	0.9649122807017544
locrisk574.3	LSD	PhyML	country	CN	1	1	0
locrisk574.3	LSD	PhyML	country	DE	0	1	-1
locrisk574.3	LSD	PhyML	country	DK	0	1	-1
locrisk574.3	LSD	PhyML	country	ES	1	5	-0.6666666666666666
locrisk574.3	LSD	PhyML	country	ET	1	11	-0.8333333333333334
locrisk574.3	LSD	PhyML	country	GE	0	1	-1
locrisk574.3	LSD	PhyML	country	IL	0	5	-1
locrisk574.3	LSD	PhyML	country	IN	6	3	0.3333333333333333
locrisk574.3	LSD	PhyML	country	KE	0	5	-1
locrisk574.3	LSD	PhyML	country	MM	0	1	-1
locrisk574.3	LSD	PhyML	country	MW	0	19	-1
locrisk574.3	LSD	PhyML	country	NG	0	2	-1
locrisk574.3	LSD	PhyML	country	NP	1	1	0
locrisk574.3	LSD	PhyML	country	PK	0	1	-1
locrisk574.3	LSD	PhyML	country	SE	23	11	0.35294117647058826
locrisk574.3	LSD	PhyML	country	SN	2	1	0.3333333333333333
locrisk574.3	LSD	PhyML	country	SO	1	1	0
locrisk574.3	LSD	PhyML	country	TH	0	1	-1
locrisk574.3	LSD	PhyML	country	TZ	4	24	-0.7142857142857143
locrisk574.3	LSD	PhyML	country	US	0	2	-1
locrisk574.3	LSD	PhyML	country	UY	0	1	-1
locrisk574.3	LSD	PhyML	country	YE	0	1	-1
locrisk574.3	LSD	PhyML	country	ZA	14	39	-0.4716981132075472
locrisk574.3	LSD	PhyML	country	ZM	5	29	-0.7058823529411765
