"Metastates","Degree.Centrality","Indegree.Centrality","Outdegree.Centrality","Betweenness.Centrality","Closeness.Centrality","Source.Hub.Ratio","dataset","mlt"
"SN",1,1,0,0,0.0121951219512195,0,"locrisk527.3","FastTree"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk527.3","FastTree"
"TH",1,1,0,0,0.0105263157894737,0,"locrisk527.3","FastTree"
"TZ",11,5,6,34.5833333333333,0.0172413793103448,0.545454545454545,"locrisk527.3","FastTree"
"US",2,2,0,0,0.0126582278481013,0,"locrisk527.3","FastTree"
"UY",1,1,0,0,0.0113636363636364,0,"locrisk527.3","FastTree"
"YE",1,1,0,0,0.0104166666666667,0,"locrisk527.3","FastTree"
"ZA",17,6,11,145.083333333333,0.0222222222222222,0.647058823529412,"locrisk527.3","FastTree"
"ZM",14,5,9,42.75,0.0181818181818182,0.642857142857143,"locrisk527.3","FastTree"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk574.1","FastTree"
"BE",3,2,1,11.5,0.0161290322580645,0.333333333333333,"locrisk574.1","FastTree"
"BG",2,1,1,12,0.0116279069767442,0.5,"locrisk574.1","FastTree"
"BR",5,1,4,24,0.0166666666666667,0.8,"locrisk574.1","FastTree"
"BW",10,5,5,11.6666666666667,0.0175438596491228,0.5,"locrisk574.1","FastTree"
"CN",3,1,2,22.5,0.0144927536231884,0.666666666666667,"locrisk574.1","FastTree"
"DE",1,1,0,0,0.0136986301369863,0,"locrisk574.1","FastTree"
"DK",1,1,0,0,0.0136986301369863,0,"locrisk574.1","FastTree"
"ES",4,3,1,1,0.0158730158730159,0.25,"locrisk574.1","FastTree"
"ET",7,3,4,39.5,0.0151515151515152,0.571428571428571,"locrisk574.1","FastTree"
"GE",1,1,0,0,0.0136986301369863,0,"locrisk574.1","FastTree"
"IL",3,2,1,0,0.0135135135135135,0.333333333333333,"locrisk574.1","FastTree"
"IN",5,1,4,42,0.015625,0.8,"locrisk574.1","FastTree"
"KE",4,4,0,0,0.0147058823529412,0,"locrisk574.1","FastTree"
"MM",1,1,0,0,0.0104166666666667,0,"locrisk574.1","FastTree"
"MW",7,3,4,22.25,0.0163934426229508,0.571428571428571,"locrisk574.1","FastTree"
"NG",2,2,0,0,0.0138888888888889,0,"locrisk574.1","FastTree"
"NP",1,1,0,0,0.010989010989011,0,"locrisk574.1","FastTree"
"PK",1,1,0,0,0.010989010989011,0,"locrisk574.1","FastTree"
"SE",16,7,9,155.25,0.02,0.5625,"locrisk574.1","FastTree"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk574.1","FastTree"
"SO",1,1,0,0,0.012987012987013,0,"locrisk574.1","FastTree"
"TH",1,1,0,0,0.00884955752212389,0,"locrisk574.1","FastTree"
"TZ",9,4,5,4.66666666666667,0.0175438596491228,0.555555555555556,"locrisk574.1","FastTree"
"US",2,2,0,0,0.0131578947368421,0,"locrisk574.1","FastTree"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk574.1","FastTree"
"YE",1,1,0,0,0.010752688172043,0,"locrisk574.1","FastTree"
"ZA",18,6,12,128.916666666667,0.0217391304347826,0.666666666666667,"locrisk574.1","FastTree"
"ZM",14,4,10,33.75,0.0192307692307692,0.714285714285714,"locrisk574.1","FastTree"
"AR",1,1,0,0,0.0113636363636364,0,"locrisk574.2","FastTree"
"BE",3,2,1,0,0.0163934426229508,0.333333333333333,"locrisk574.2","FastTree"
"BG",1,1,0,0,0.0138888888888889,0,"locrisk574.2","FastTree"
"BR",5,1,4,24,0.0163934426229508,0.8,"locrisk574.2","FastTree"
"BW",10,5,5,4.5,0.0175438596491228,0.5,"locrisk574.2","FastTree"
"CN",1,1,0,0,0.0119047619047619,0,"locrisk574.2","FastTree"
"DE",1,1,0,0,0.0138888888888889,0,"locrisk574.2","FastTree"
"DK",1,1,0,0,0.0126582278481013,0,"locrisk574.2","FastTree"
"ES",4,3,1,1,0.0161290322580645,0.25,"locrisk574.2","FastTree"
"ET",7,3,4,40,0.0161290322580645,0.571428571428571,"locrisk574.2","FastTree"
"GE",1,1,0,0,0.0120481927710843,0,"locrisk574.2","FastTree"
"IL",3,2,1,0,0.0142857142857143,0.333333333333333,"locrisk574.2","FastTree"
"IN",8,2,6,67,0.0175438596491228,0.75,"locrisk574.2","FastTree"
"KE",3,3,0,0,0.0147058823529412,0,"locrisk574.2","FastTree"
"MM",1,1,0,0,0.0119047619047619,0,"locrisk574.2","FastTree"
"MW",9,4,5,11,0.0166666666666667,0.555555555555556,"locrisk574.2","FastTree"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk574.2","FastTree"
"NP",2,1,1,0,0.0119047619047619,0.5,"locrisk574.2","FastTree"
"PK",1,1,0,0,0.0119047619047619,0,"locrisk574.2","FastTree"
"SE",15,6,9,149,0.0217391304347826,0.6,"locrisk574.2","FastTree"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk574.2","FastTree"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk574.2","FastTree"
"TH",1,1,0,0,0.0114942528735632,0,"locrisk574.2","FastTree"
"TZ",12,5,7,19.3333333333333,0.0178571428571429,0.583333333333333,"locrisk574.2","FastTree"
"US",2,2,0,0,0.0131578947368421,0,"locrisk574.2","FastTree"
"UY",1,1,0,0,0.0113636363636364,0,"locrisk574.2","FastTree"
"YE",1,1,0,0,0.0112359550561798,0,"locrisk574.2","FastTree"
"ZA",17,6,11,110.333333333333,0.0222222222222222,0.647058823529412,"locrisk574.2","FastTree"
"ZM",15,5,10,46.8333333333333,0.0192307692307692,0.666666666666667,"locrisk574.2","FastTree"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk574.3","FastTree"
"BE",3,2,1,0,0.0166666666666667,0.333333333333333,"locrisk574.3","FastTree"
"BG",2,1,1,13,0.0144927536231884,0.5,"locrisk574.3","FastTree"
"BR",5,1,4,26,0.0166666666666667,0.8,"locrisk574.3","FastTree"
"BW",9,4,5,3.08333333333333,0.0172413793103448,0.555555555555556,"locrisk574.3","FastTree"
"CN",1,1,0,0,0.0126582278481013,0,"locrisk574.3","FastTree"
"DE",1,1,0,0,0.0140845070422535,0,"locrisk574.3","FastTree"
"DK",1,1,0,0,0.0135135135135135,0,"locrisk574.3","FastTree"
"ES",5,3,2,1,0.0166666666666667,0.4,"locrisk574.3","FastTree"
"ET",7,3,4,40.75,0.0158730158730159,0.571428571428571,"locrisk574.3","FastTree"
"GE",1,1,0,0,0.0140845070422535,0,"locrisk574.3","FastTree"
"IL",3,2,1,0,0.0142857142857143,0.333333333333333,"locrisk574.3","FastTree"
"IN",9,3,6,71.5,0.0192307692307692,0.666666666666667,"locrisk574.3","FastTree"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk574.3","FastTree"
"MM",1,1,0,0,0.0126582278481013,0,"locrisk574.3","FastTree"
"MW",5,3,2,0,0.0161290322580645,0.4,"locrisk574.3","FastTree"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk574.3","FastTree"
"NP",2,1,1,0,0.0126582278481013,0.5,"locrisk574.3","FastTree"
"PK",1,1,0,0,0.0126582278481013,0,"locrisk574.3","FastTree"
"SE",15,6,9,156,0.0217391304347826,0.6,"locrisk574.3","FastTree"
"SN",1,1,0,0,0.0135135135135135,0,"locrisk574.3","FastTree"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk574.3","FastTree"
"TH",1,1,0,0,0.0104166666666667,0,"locrisk574.3","FastTree"
"TZ",10,5,5,10.1666666666667,0.0172413793103448,0.5,"locrisk574.3","FastTree"
"US",2,2,0,0,0.0140845070422535,0,"locrisk574.3","FastTree"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk574.3","FastTree"
"YE",1,1,0,0,0.0111111111111111,0,"locrisk574.3","FastTree"
"ZA",19,7,12,140.25,0.0227272727272727,0.631578947368421,"locrisk574.3","FastTree"
"ZM",16,4,12,62.25,0.0212765957446809,0.75,"locrisk574.3","FastTree"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk260.1","IQ-TREE"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk260.1","IQ-TREE"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk260.1","IQ-TREE"
"BR",6,1,5,19.6666666666667,0.0172413793103448,0.833333333333333,"locrisk260.1","IQ-TREE"
"BW",4,3,1,9,0.0131578947368421,0.25,"locrisk260.1","IQ-TREE"
"CN",2,1,1,11,0.0116279069767442,0.5,"locrisk260.1","IQ-TREE"
"DE",1,1,0,0,0.0144927536231884,0,"locrisk260.1","IQ-TREE"
"DK",2,1,1,0,0.0153846153846154,0.5,"locrisk260.1","IQ-TREE"
"ES",6,3,3,6.66666666666667,0.0175438596491228,0.5,"locrisk260.1","IQ-TREE"
"ET",3,1,2,1,0.0131578947368421,0.666666666666667,"locrisk260.1","IQ-TREE"
"GE",1,1,0,0,0.00970873786407767,0,"locrisk260.1","IQ-TREE"
"IL",2,2,0,0,0.012987012987013,0,"locrisk260.1","IQ-TREE"
"IN",6,3,3,30.5,0.0163934426229508,0.5,"locrisk260.1","IQ-TREE"
"KE",6,4,2,9,0.0181818181818182,0.333333333333333,"locrisk260.1","IQ-TREE"
"MM",1,1,0,0,0.00884955752212389,0,"locrisk260.1","IQ-TREE"
"MW",8,3,5,5.5,0.0172413793103448,0.625,"locrisk260.1","IQ-TREE"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk260.1","IQ-TREE"
"NP",2,1,1,0,0.0113636363636364,0.5,"locrisk260.1","IQ-TREE"
"PK",1,1,0,0,0.0144927536231884,0,"locrisk260.1","IQ-TREE"
"SE",11,3,8,45.6666666666667,0.0192307692307692,0.727272727272727,"locrisk260.1","IQ-TREE"
"SN",1,1,0,0,0.0125,0,"locrisk260.1","IQ-TREE"
"SO",1,1,0,0,0.0121951219512195,0,"locrisk260.1","IQ-TREE"
"TH",1,1,0,0,0.0144927536231884,0,"locrisk260.1","IQ-TREE"
"TZ",8,5,3,32,0.0178571428571429,0.375,"locrisk260.1","IQ-TREE"
"US",2,2,0,0,0.0151515151515152,0,"locrisk260.1","IQ-TREE"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk260.1","IQ-TREE"
"YE",1,1,0,0,0.0126582278481013,0,"locrisk260.1","IQ-TREE"
"ZA",20,6,14,128,0.0238095238095238,0.7,"locrisk260.1","IQ-TREE"
"ZM",13,4,9,33,0.0188679245283019,0.692307692307692,"locrisk260.1","IQ-TREE"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk260.2","IQ-TREE"
"BE",2,2,0,0,0.015625,0,"locrisk260.2","IQ-TREE"
"BG",2,1,1,11,0.0151515151515152,0.5,"locrisk260.2","IQ-TREE"
"BR",5,1,4,23.6333333333333,0.0169491525423729,0.8,"locrisk260.2","IQ-TREE"
"BW",6,3,3,15.3,0.0166666666666667,0.5,"locrisk260.2","IQ-TREE"
"CN",2,1,1,13,0.0117647058823529,0.5,"locrisk260.2","IQ-TREE"
"DE",1,1,0,0,0.0147058823529412,0,"locrisk260.2","IQ-TREE"
"DK",1,1,0,0,0.0125,0,"locrisk260.2","IQ-TREE"
"ES",4,3,1,3.33333333333333,0.0163934426229508,0.25,"locrisk260.2","IQ-TREE"
"ET",2,1,1,1,0.012987012987013,0.5,"locrisk260.2","IQ-TREE"
"GE",2,1,1,3,0.0153846153846154,0.5,"locrisk260.2","IQ-TREE"
"IL",1,1,0,0,0.0126582278481013,0,"locrisk260.2","IQ-TREE"
"IN",6,3,3,36.5,0.0166666666666667,0.5,"locrisk260.2","IQ-TREE"
"KE",5,3,2,10,0.0172413793103448,0.4,"locrisk260.2","IQ-TREE"
"MM",1,1,0,0,0.00892857142857143,0,"locrisk260.2","IQ-TREE"
"MW",7,4,3,20.9666666666667,0.0169491525423729,0.428571428571429,"locrisk260.2","IQ-TREE"
"NG",3,2,1,33.9333333333333,0.0151515151515152,0.333333333333333,"locrisk260.2","IQ-TREE"
"NP",2,1,1,0,0.0114942528735632,0.5,"locrisk260.2","IQ-TREE"
"PK",1,1,0,0,0.0147058823529412,0,"locrisk260.2","IQ-TREE"
"SE",11,3,8,63.3333333333333,0.0192307692307692,0.727272727272727,"locrisk260.2","IQ-TREE"
"SN",1,1,0,0,0.0125,0,"locrisk260.2","IQ-TREE"
"SO",1,1,0,0,0.0117647058823529,0,"locrisk260.2","IQ-TREE"
"TH",1,1,0,0,0.010752688172043,0,"locrisk260.2","IQ-TREE"
"TZ",7,4,3,32.6666666666667,0.0175438596491228,0.428571428571429,"locrisk260.2","IQ-TREE"
"US",2,2,0,0,0.0151515151515152,0,"locrisk260.2","IQ-TREE"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk260.2","IQ-TREE"
"YE",1,1,0,0,0.0126582278481013,0,"locrisk260.2","IQ-TREE"
"ZA",18,5,13,145.366666666667,0.024390243902439,0.722222222222222,"locrisk260.2","IQ-TREE"
"ZM",13,4,9,76.9666666666667,0.0188679245283019,0.692307692307692,"locrisk260.2","IQ-TREE"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk260.3","IQ-TREE"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk260.3","IQ-TREE"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk260.3","IQ-TREE"
"BR",5,1,4,40.5,0.0172413793103448,0.8,"locrisk260.3","IQ-TREE"
"BW",7,4,3,37,0.0188679245283019,0.428571428571429,"locrisk260.3","IQ-TREE"
"CN",3,1,2,80,0.0153846153846154,0.666666666666667,"locrisk260.3","IQ-TREE"
"DE",2,1,1,0,0.0158730158730159,0.5,"locrisk260.3","IQ-TREE"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk260.3","IQ-TREE"
"ES",4,3,1,4,0.0161290322580645,0.25,"locrisk260.3","IQ-TREE"
"ET",3,1,2,6,0.0144927536231884,0.666666666666667,"locrisk260.3","IQ-TREE"
"GE",1,1,0,0,0.0128205128205128,0,"locrisk260.3","IQ-TREE"
"IL",2,2,0,0,0.0142857142857143,0,"locrisk260.3","IQ-TREE"
"IN",6,3,3,78,0.0169491525423729,0.5,"locrisk260.3","IQ-TREE"
"KE",5,3,2,14,0.0175438596491228,0.4,"locrisk260.3","IQ-TREE"
"MM",1,1,0,0,0.0108695652173913,0,"locrisk260.3","IQ-TREE"
"MW",8,3,5,1.5,0.0178571428571429,0.625,"locrisk260.3","IQ-TREE"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk260.3","IQ-TREE"
"NP",2,1,1,0,0.0116279069767442,0.5,"locrisk260.3","IQ-TREE"
"PK",1,1,0,0,0.0125,0,"locrisk260.3","IQ-TREE"
"SE",13,6,7,154.833333333333,0.0222222222222222,0.538461538461538,"locrisk260.3","IQ-TREE"
"SN",1,1,0,0,0.0128205128205128,0,"locrisk260.3","IQ-TREE"
"SO",1,1,0,0,0.0119047619047619,0,"locrisk260.3","IQ-TREE"
"TH",1,1,0,0,0.0125,0,"locrisk260.3","IQ-TREE"
"TZ",8,4,4,26,0.0175438596491228,0.5,"locrisk260.3","IQ-TREE"
"US",2,2,0,0,0.0151515151515152,0,"locrisk260.3","IQ-TREE"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk260.3","IQ-TREE"
"YE",1,1,0,0,0.0138888888888889,0,"locrisk260.3","IQ-TREE"
"ZA",18,4,14,85.3333333333333,0.0238095238095238,0.777777777777778,"locrisk260.3","IQ-TREE"
"ZM",13,4,9,53.8333333333333,0.0196078431372549,0.692307692307692,"locrisk260.3","IQ-TREE"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk378.1","IQ-TREE"
"BE",3,2,1,23,0.0163934426229508,0.333333333333333,"locrisk378.1","IQ-TREE"
"BG",1,1,0,0,0.0138888888888889,0,"locrisk378.1","IQ-TREE"
"BR",5,1,4,63.652380952381,0.0169491525423729,0.8,"locrisk378.1","IQ-TREE"
"BW",9,3,6,37.3261904761905,0.0178571428571429,0.666666666666667,"locrisk378.1","IQ-TREE"
"CN",3,1,2,39,0.015625,0.666666666666667,"locrisk378.1","IQ-TREE"
"DE",2,1,1,0,0.015625,0.5,"locrisk378.1","IQ-TREE"
"DK",1,1,0,0,0.0138888888888889,0,"locrisk378.1","IQ-TREE"
"ES",5,3,2,6.87857142857143,0.015625,0.4,"locrisk378.1","IQ-TREE"
"ET",5,2,3,5.5,0.0149253731343284,0.6,"locrisk378.1","IQ-TREE"
"GE",3,1,2,0,0.0131578947368421,0.666666666666667,"locrisk378.1","IQ-TREE"
"IL",4,2,2,16,0.0147058823529412,0.5,"locrisk378.1","IQ-TREE"
"IN",6,2,4,85,0.0158730158730159,0.666666666666667,"locrisk378.1","IQ-TREE"
"KE",5,3,2,0.2,0.0153846153846154,0.4,"locrisk378.1","IQ-TREE"
"MM",1,1,0,0,0.010989010989011,0,"locrisk378.1","IQ-TREE"
"MW",9,4,5,38.2833333333333,0.0181818181818182,0.555555555555556,"locrisk378.1","IQ-TREE"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk378.1","IQ-TREE"
"NP",2,1,1,0,0.0111111111111111,0.5,"locrisk378.1","IQ-TREE"
"PK",1,1,0,0,0.0111111111111111,0,"locrisk378.1","IQ-TREE"
"SE",18,10,8,244.414285714286,0.0222222222222222,0.444444444444444,"locrisk378.1","IQ-TREE"
"SN",1,1,0,0,0.0125,0,"locrisk378.1","IQ-TREE"
"SO",1,1,0,0,0.0138888888888889,0,"locrisk378.1","IQ-TREE"
"TH",1,1,0,0,0.0121951219512195,0,"locrisk378.1","IQ-TREE"
"TZ",8,6,2,17.702380952381,0.0181818181818182,0.25,"locrisk378.1","IQ-TREE"
"US",2,2,0,0,0.012987012987013,0,"locrisk378.1","IQ-TREE"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk378.1","IQ-TREE"
"YE",1,1,0,0,0.0105263157894737,0,"locrisk378.1","IQ-TREE"
"ZA",16,4,12,152.238095238095,0.0222222222222222,0.75,"locrisk378.1","IQ-TREE"
"ZM",15,6,9,127.804761904762,0.0188679245283019,0.6,"locrisk378.1","IQ-TREE"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk378.2","IQ-TREE"
"BE",4,2,2,37,0.0178571428571429,0.5,"locrisk378.2","IQ-TREE"
"BG",1,1,0,0,0.0140845070422535,0,"locrisk378.2","IQ-TREE"
"BR",5,1,4,39.5333333333333,0.0172413793103448,0.8,"locrisk378.2","IQ-TREE"
"BW",9,4,5,21.0333333333333,0.0178571428571429,0.555555555555556,"locrisk378.2","IQ-TREE"
"CN",3,1,2,22,0.0158730158730159,0.666666666666667,"locrisk378.2","IQ-TREE"
"DE",2,1,1,0,0.0158730158730159,0.5,"locrisk378.2","IQ-TREE"
"DK",1,1,0,0,0.0140845070422535,0,"locrisk378.2","IQ-TREE"
"ES",4,3,1,4.1,0.0163934426229508,0.25,"locrisk378.2","IQ-TREE"
"ET",4,2,2,1.5,0.0153846153846154,0.5,"locrisk378.2","IQ-TREE"
"GE",1,1,0,0,0.0131578947368421,0,"locrisk378.2","IQ-TREE"
"IL",1,1,0,0,0.0138888888888889,0,"locrisk378.2","IQ-TREE"
"IN",7,3,4,73.5,0.0166666666666667,0.571428571428571,"locrisk378.2","IQ-TREE"
"KE",4,3,1,0,0.0163934426229508,0.25,"locrisk378.2","IQ-TREE"
"MM",1,1,0,0,0.0111111111111111,0,"locrisk378.2","IQ-TREE"
"MW",9,3,6,13,0.0181818181818182,0.666666666666667,"locrisk378.2","IQ-TREE"
